0.00361943094623036,0.00365830350137069,0.0021799115407404,0.0029008146185498,0.00343389808248541,0.00263098074094984,0.00214715582954684
0.0072421498632399,0.00731813541463412,0.00436333950780707,0.00581315019667673,0.00685289288920973,0.00527008568004446,0.00428912955746684
0.010868919477608,0.0109810843974261,0.00655126454446836,0.0087365687683232,0.0102581863302309,0.00791757052749558,0.00642601254087068
0.0145002389017483,0.0146485538037498,0.00874474766457485,0.0116706392982375,0.0136506199132114,0.0105736861586979,0.00855767530222072
0.0181367575175629,0.0183218884381635,0.010944811922507,0.0146149662245324,0.0170310449119322,0.0132386671045477,0.0106840285794813
0.0217792504291301,0.0220023644059844,0.0131524963060424,0.0175691953126337,0.0204002917094838,0.0159127467798957,0.0128050118631062
0.0493169228030586,0.0256911890119677,0.0228560235585827,0.0205329431777378,0.0237591899165921,0.0185961489090738,0.0149205835278019
0.0642169459223696,0.0403859449295894,0.0262588423482506,0.0235060244976619,0.0271085344412617,0.021289108833752,0.0170307320281477
0.106667021609598,0.0432075997084867,0.0793993743935493,0.0264879029079959,0.0304490752862969,0.0239918603205784,0.0191354676426596
0.123961013333402,0.0740964538372023,0.0697879132705936,0.0720010778547621,0.0448027199979028,0.0267046555114417,0.0457920694962408
0.766852017348506,0.150063241835966,0.0866726915794726,0.0324768374596301,0.0473488328252332,0.0294277206548706,0.0233288812365866
1.08352088949787,0.492464743882594,0.133864426743892,1.10516787351028,0.0498824907930558,0.0321613160311062,0.0254176152690584
1.45823297066001,0.157971505133169,0.102061878385511,0.124454515837966,0.052404470280526,0.0349057218390391,0.0722374966224725
1.04869794584703,0.261335640320402,0.221751234202047,2.70941140728322,0.116713533113714,0.0794965618995655,0.0710633265267694
1.01298115395751,0.783363574375028,2.28492516373916,0.712899394374446,0.748058907528093,0.107144971071775,0.0469628108530945
0.982012428668571,2.3224693398165,1.09971480078299,0.406929802833382,1.03795639686984,0.0922706390285821,1.23436328127925
