0.00422087315047793,0.00416293952571082,0.00309087406674243,0.00305539061267602,0.0024193663196224,0.00242473114717056,0.0021586088954393
0.00843888455929246,0.00832254399238277,0.00611083426258866,0.00611408647586561,0.00483179251751402,0.00485252771296237,0.00432039783336192
0.0126434099739384,0.0124801796524785,0.00927138299946533,0.00917711468334676,0.00721857676234311,0.00728339138272715,0.00648560924884874
0.0168395400860925,0.0166373051367464,0.012362885188604,0.0122454804742185,0.00963843862444177,0.00971737617240434,0.00865448581502978
0.0215048663842541,0.0207954706463532,0.0154564938909129,0.0153201948019489,0.0120339703927165,0.0121545328403435,0.0108512299258431
0.0351763826847216,0.0256107339304989,0.0185531896749804,0.0190502821123071,0.0143384412427589,0.0145949183297089,0.0130042310750036
0.0620289410615046,0.0383851144291763,0.0292111898775328,0.0221192681169125,0.0209425268481443,0.0170385893252396,0.015185600878405
0.112695669763453,0.0548570809548817,0.0626564545121994,0.0524878625557198,0.0237850131515274,0.0194856243073438,0.0173716511690626
0.140268796948792,0.0795675874625326,0.0514196354681825,0.0652381952738943,0.0295851505924683,0.0219361073814327,0.0212774533307509
0.155695820864038,0.105416355805829,0.102926486459269,0.0646950692304028,0.0343701400483983,0.0261082046860056,0.0302183807807436
0.288833177693504,0.178061022894069,0.120867250179374,0.147836255792593,0.0419433989454234,0.0310039747593407,0.0278308137384344
0.477638509662582,0.326149307709716,0.21575595987461,0.207239487078134,0.0481657033877414,0.100218471101826,0.0517208558349068
0.8298698378033,0.552349576038518,0.234249152156249,0.250894050293989,0.0880762257671646,0.0656073231949241,0.0580118494447942
0.732720459682647,0.797674446395089,0.911991612371906,0.318229831803581,0.0915528999561972,0.1581994635438,0.0714425095808644
1.29344768990957,1.29226557831999,0.392783056126194,0.558969696733843,0.155344775177655,0.199529812091243,0.229205160041019
1.684738046495,1.65596033404694,0.956018543894024,0.94535994547463,0.301228399168115,0.199515237419518,0.324837968830023
